image_id,label,feature_type,sim_pos,margin,top1_acc
498919,apple,mean_with_cls,0.017861852,-0.037493587,0
551660,apple,cls,-0.022607122,-0.024526374,0
551660,apple,mean_no_cls,0.015629554,-0.02806045,0
551660,apple,mean_with_cls,0.015604484,-0.028062053,0
359833,apple,cls,-0.03416439,-0.049687203,0
359833,apple,mean_no_cls,0.02148491,-0.035171747,0
359833,apple,mean_with_cls,0.021419907,-0.035217673,0
158660,apple,cls,-0.035009023,-0.04717841,0
158660,apple,mean_no_cls,0.020794498,-0.029216541,0
158660,apple,mean_with_cls,0.020729769,-0.029250436,0
376307,apple,cls,-0.012748398,-0.027961425,0
376307,apple,mean_no_cls,0.020171551,-0.03716457,0
376307,apple,mean_with_cls,0.020141384,-0.037183024,0
322959,apple,cls,-0.005915643,-0.01927753,0
322959,apple,mean_no_cls,0.023743557,-0.028489301,0
322959,apple,mean_with_cls,0.023731383,-0.02845504,0
34873,apple,cls,-0.009312288,-0.027626574,0
34873,apple,mean_no_cls,0.024230253,-0.029535308,0
34873,apple,mean_with_cls,0.024203507,-0.029525565,0
66231,apple,cls,0.0037647916,-0.018322613,0
66231,apple,mean_no_cls,0.02061508,-0.031749666,0
66231,apple,mean_with_cls,0.020623233,-0.03171458,0
40471,apple,cls,0.010748509,0.0068927202,1
40471,apple,mean_no_cls,0.022506736,-0.026454177,0
40471,apple,mean_with_cls,0.022504738,-0.026426634,0
69356,apple,cls,-0.030598775,-0.0482765,0
69356,apple,mean_no_cls,0.022863392,-0.03274892,0
69356,apple,mean_with_cls,0.022810683,-0.032779366,0
6614,apple,cls,-0.029877288,-0.038126964,0
6614,apple,mean_no_cls,0.018452253,-0.03109261,0
6614,apple,mean_with_cls,0.018395245,-0.031117886,0
440475,apple,cls,-0.0007254577,-0.026563438,0
440475,apple,mean_no_cls,0.024902845,-0.034720443,0
440475,apple,mean_with_cls,0.02488324,-0.03473241,0
185599,apple,cls,-0.02924223,-0.049430452,0
185599,apple,mean_no_cls,0.016284503,-0.03361391,0
185599,apple,mean_with_cls,0.016214177,-0.03363388,0
74209,apple,cls,-0.00226369,-0.019866597,0
74209,apple,mean_no_cls,0.021377081,-0.03286823,0
74209,apple,mean_with_cls,0.021362852,-0.032850545,0
192871,apple,cls,-0.028517798,-0.042573445,0
192871,apple,mean_no_cls,0.019854708,-0.036617354,0
192871,apple,mean_with_cls,0.019791907,-0.0366482,0
537506,apple,cls,-0.026468076,-0.03465558,0
537506,apple,mean_no_cls,0.01939188,-0.03766734,0
537506,apple,mean_with_cls,0.019325128,-0.037698127,0
217753,apple,cls,-0.026630068,-0.04138779,0
217753,apple,mean_no_cls,0.021082826,-0.03401623,0
217753,apple,mean_with_cls,0.021040194,-0.034048826,0
479596,apple,cls,-0.025174659,-0.03213866,0
479596,apple,mean_no_cls,0.016275054,-0.03914637,0
479596,apple,mean_with_cls,0.016226048,-0.039161548,0
280891,apple,cls,-0.037988186,-0.06654343,0
280891,apple,mean_no_cls,0.017573379,-0.03812032,0
280891,apple,mean_with_cls,0.017499298,-0.038195796,0
548506,apple,cls,-0.015617497,-0.03568025,0
548506,apple,mean_no_cls,0.018371204,-0.02920956,0
548506,apple,mean_with_cls,0.018330581,-0.029232688,0
188592,apple,cls,-0.038284898,-0.04652227,0
188592,apple,mean_no_cls,0.017989723,-0.032908075,0
188592,apple,mean_with_cls,0.017932337,-0.03294008,0
125936,apple,cls,-0.007300201,-0.018230852,0
125936,apple,mean_no_cls,0.021636931,-0.036387645,0
125936,apple,mean_with_cls,0.021607013,-0.036383234,0
407825,apple,cls,-0.041680403,-0.050303645,0
407825,apple,mean_no_cls,0.018706562,-0.032872356,0
407825,apple,mean_with_cls,0.01862668,-0.032925293,0
203095,apple,cls,-0.015789112,-0.02204999,0
203095,apple,mean_no_cls,0.018508723,-0.031158967,0
203095,apple,mean_with_cls,0.018472396,-0.031152263,0
575970,apple,cls,-0.0027619572,-0.006264915,0
575970,apple,mean_no_cls,0.025596924,-0.030397825,0
575970,apple,mean_with_cls,0.025567446,-0.03038438,0
119452,apple,cls,-0.010091581,-0.022835739,0
119452,apple,mean_no_cls,0.019116856,-0.02695962,0
119452,apple,mean_with_cls,0.019090032,-0.02697816,0
78266,apple,cls,0.0071363775,-0.00093869027,0
78266,apple,mean_no_cls,0.025868932,-0.024621123,0
78266,apple,mean_with_cls,0.025861587,-0.024596583,0
14226,apple,cls,-0.004447371,-0.0068864347,0
14226,apple,mean_no_cls,0.025409343,-0.024799997,0
14226,apple,mean_with_cls,0.025379693,-0.02477458,0
272566,apple,cls,-0.03670233,-0.061084338,0
272566,apple,mean_no_cls,0.021513496,-0.035665594,0
272566,apple,mean_with_cls,0.021452852,-0.035725642,0
177714,apple,cls,0.005546961,-0.015482044,0
177714,apple,mean_no_cls,0.022261102,-0.03122639,0
177714,apple,mean_with_cls,0.022253197,-0.031198286,0
128598,apple,cls,-0.027285388,-0.03709038,0
128598,apple,mean_no_cls,0.015424707,-0.03867971,0
128598,apple,mean_with_cls,0.015372745,-0.03871047,0
216277,apple,cls,-0.04006608,-0.04081268,0
216277,apple,mean_no_cls,0.013857574,-0.03051781,0
216277,apple,mean_with_cls,0.013805072,-0.030545559,0
409424,apple,cls,-0.017316839,-0.031107057,0
409424,apple,mean_no_cls,0.021414908,-0.03515955,0
409424,apple,mean_with_cls,0.021369461,-0.035179418,0
339442,apple,cls,-0.010336809,-0.02069835,0
339442,apple,mean_no_cls,0.016296545,-0.033112027,0
339442,apple,mean_with_cls,0.016277106,-0.033096507,0
60855,apple,cls,-0.04045795,-0.062665634,0
60855,apple,mean_no_cls,0.014132268,-0.0338712,0
60855,apple,mean_with_cls,0.014071815,-0.03391215,0
461009,apple,cls,-0.032967784,-0.06577882,0
461009,apple,mean_no_cls,0.010633723,-0.036261994,0
461009,apple,mean_with_cls,0.01057356,-0.036337785,0
530836,apple,cls,0.007093326,0.0010423535,1
530836,apple,mean_no_cls,0.018784292,-0.025591388,0
530836,apple,mean_with_cls,0.01878008,-0.025589878,0
386210,apple,cls,-0.025372596,-0.02497123,0
386210,apple,mean_no_cls,0.020632435,-0.030395728,0
386210,apple,mean_with_cls,0.020576555,-0.030397378,0
146667,apple,cls,-0.0151875485,-0.026896607,0
146667,apple,mean_no_cls,0.025871985,-0.026895545,0
146667,apple,mean_with_cls,0.025822414,-0.026876321,0
173091,apple,cls,-0.00661809,-0.020435821,0
173091,apple,mean_no_cls,0.017819226,-0.030575354,0
173091,apple,mean_with_cls,0.017793192,-0.03057707,0
484351,apple,cls,-0.014917182,-0.03300508,0
484351,apple,mean_no_cls,0.019782972,-0.038599912,0
484351,apple,mean_with_cls,0.01975686,-0.038607955,0
189078,apple,cls,-0.03385961,-0.037549473,0
189078,apple,mean_no_cls,0.018370103,-0.037195217,0
189078,apple,mean_with_cls,0.018305808,-0.037221022,0
331799,apple,cls,-0.010826564,-0.027577147,0
331799,apple,mean_no_cls,0.02241157,-0.030519813,0
331799,apple,mean_with_cls,0.02237771,-0.030505676,0
116362,apple,cls,-0.013502391,-0.015409969,0
116362,apple,mean_no_cls,0.016800981,-0.034786448,0
116362,apple,mean_with_cls,0.016770247,-0.034777235,0
522007,apple,cls,0.005144728,0.01181961,1
522007,apple,mean_no_cls,0.021858202,-0.0281729,0
522007,apple,mean_with_cls,0.021853909,-0.02813832,0
44260,apple,cls,-0.031846866,-0.049962904,0
44260,apple,mean_no_cls,0.014165473,-0.03537743,0
44260,apple,mean_with_cls,0.014114754,-0.03540714,0
2149,apple,cls,-0.036991462,-0.059689812,0
2149,apple,mean_no_cls,0.014671542,-0.030638903,0
2149,apple,mean_with_cls,0.0146222785,-0.03068237,0
482719,apple,cls,-0.00900316,-0.01754399,0
482719,apple,mean_no_cls,0.022842357,-0.034698546,0
482719,apple,mean_with_cls,0.02280505,-0.034700934,0
156278,apple,cls,0.0063066273,-0.0074386825,0
156278,apple,mean_no_cls,0.023998404,-0.028351957,0
156278,apple,mean_with_cls,0.023977064,-0.028341766,0
139099,apple,cls,-0.020943204,-0.033254907,0
139099,apple,mean_no_cls,0.019843359,-0.033668872,0
139099,apple,mean_with_cls,0.019798443,-0.033684462,0
357888,apple,cls,-0.023539945,-0.040493492,0
357888,apple,mean_no_cls,0.018005446,-0.032468878,0
357888,apple,mean_with_cls,0.017954322,-0.032491967,0
565776,apple,cls,0.0073118126,-0.010568746,0
565776,apple,mean_no_cls,0.026320297,-0.02699121,0
565776,apple,mean_with_cls,0.026314182,-0.026997553,0
273711,apple,cls,0.0032321112,0.003388663,1
273711,apple,mean_no_cls,0.02111681,-0.03697332,0
273711,apple,mean_with_cls,0.021114647,-0.036948614,0
424721,apple,cls,-0.01766992,-0.024628889,0
424721,apple,mean_no_cls,0.020448938,-0.035020467,0
424721,apple,mean_with_cls,0.020411825,-0.03499885,0
17182,apple,cls,-0.004684992,-0.018582607,0
17182,apple,mean_no_cls,0.020213362,-0.028262358,0
17182,apple,mean_with_cls,0.020190738,-0.02826564,0
562059,apple,cls,-0.02134771,-0.04272017,0
562059,apple,mean_no_cls,0.01957276,-0.031978127,0
562059,apple,mean_with_cls,0.01953747,-0.03198038,0
213935,apple,cls,-0.02585759,-0.037918188,0
213935,apple,mean_no_cls,0.018024374,-0.036050357,0
213935,apple,mean_with_cls,0.017969914,-0.036058083,0
30213,apple,cls,0.01123181,-0.00073026493,0
30213,apple,mean_no_cls,0.019763075,-0.029189147,0
30213,apple,mean_with_cls,0.019773904,-0.029152539,0
303566,apple,cls,-0.018791141,-0.03324024,0
303566,apple,mean_no_cls,0.02077438,-0.031122267,0
303566,apple,mean_with_cls,0.020738998,-0.031138929,0
388903,apple,cls,-0.019905338,-0.029647171,0
388903,apple,mean_no_cls,0.017997837,-0.03116299,0
388903,apple,mean_with_cls,0.017960569,-0.031169971,0
110999,apple,cls,-0.022602871,-0.039648246,0
110999,apple,mean_no_cls,0.018208368,-0.030132877,0
110999,apple,mean_with_cls,0.018157998,-0.030155001,0
113589,apple,cls,-0.017032752,-0.015519661,0
113589,apple,mean_no_cls,0.022467116,-0.02629578,0
113589,apple,mean_with_cls,0.022429429,-0.026268646,0
138954,apple,cls,-0.010999275,-0.01736169,0
138954,apple,mean_no_cls,0.013677395,-0.030455798,0
138954,apple,mean_with_cls,0.013667163,-0.030433554,0
473406,apple,cls,-0.014016093,-0.022944927,0
473406,apple,mean_no_cls,0.021287423,-0.035401043,0
473406,apple,mean_with_cls,0.02124755,-0.035407014,0
479155,apple,cls,-0.0043851314,-0.014041203,0
479155,apple,mean_no_cls,0.019336453,-0.03008085,0
479155,apple,mean_with_cls,0.019316684,-0.030073006,0
193926,apple,cls,-0.025114687,-0.028183093,0
193926,apple,mean_no_cls,0.01887511,-0.032841347,0
193926,apple,mean_with_cls,0.018827524,-0.03284647,0
509131,apple,cls,-0.012901087,-0.018145068,0
509131,apple,mean_no_cls,0.017157707,-0.03320129,0
509131,apple,mean_with_cls,0.01712629,-0.03319461,0
340175,apple,cls,0.0021540388,-0.015483929,0
340175,apple,mean_no_cls,0.019106228,-0.033647683,0
340175,apple,mean_with_cls,0.019105379,-0.033633757,0
349480,apple,cls,-0.0065302844,-0.020479746,0
349480,apple,mean_no_cls,0.023103036,-0.026089285,0
349480,apple,mean_with_cls,0.023075018,-0.026076913,0
485844,apple,cls,-0.005023371,-0.0096088275,0
485844,apple,mean_no_cls,0.021016788,-0.03222752,0
485844,apple,mean_with_cls,0.02099651,-0.03220062,0
429281,apple,cls,-0.013485887,-0.020437678,0
429281,apple,mean_no_cls,0.020379413,-0.02730371,0
429281,apple,mean_with_cls,0.020349316,-0.02733194,0
405249,apple,cls,-0.002569919,-0.015309924,0
405249,apple,mean_no_cls,0.017206933,-0.036101285,0
405249,apple,mean_with_cls,0.01719672,-0.036077052,0
569059,chair,cls,-0.018509658,-0.027290802,0
569059,chair,mean_no_cls,0.008376298,-0.041679744,0
569059,chair,mean_with_cls,0.0083436,-0.041654613,0
177489,chair,cls,-0.009349528,-0.012600392,0
177489,chair,mean_no_cls,0.011224496,-0.037518125,0
177489,chair,mean_with_cls,0.011204799,-0.03748163,0
236426,chair,cls,0.012484504,-0.0069926027,0
236426,chair,mean_no_cls,0.009353559,-0.03001821,0
236426,chair,mean_with_cls,0.0093706185,-0.029984597,0
115245,chair,cls,0.0032900823,-0.013672966,0
115245,chair,mean_no_cls,0.010404134,-0.04481437,0
115245,chair,mean_with_cls,0.010405516,-0.04475201,0
215072,chair,cls,-0.00418168,-0.018197693,0
215072,chair,mean_no_cls,0.008156926,-0.038052857,0
215072,chair,mean_with_cls,0.008145322,-0.038045775,0
237984,chair,cls,-0.015101378,-0.037011623,0
237984,chair,mean_no_cls,0.0023748414,-0.048080154,0
237984,chair,mean_with_cls,0.002352586,-0.048073247,0
415194,chair,cls,-0.007171289,-0.009675342,0
415194,chair,mean_no_cls,0.007507526,-0.039325017,0
415194,chair,mean_with_cls,0.007490747,-0.039307557,0
322352,chair,cls,0.0030210414,-0.011265561,0
322352,chair,mean_no_cls,0.008140067,-0.040577903,0
322352,chair,mean_with_cls,0.008141191,-0.040544447,0
168593,chair,cls,-0.01802856,-0.029868772,0
168593,chair,mean_no_cls,0.008873361,-0.042873316,0
168593,chair,mean_with_cls,0.008841162,-0.042864624,0
276285,chair,cls,0.009210691,0.0005250517,1
276285,chair,mean_no_cls,0.007816426,-0.048986197,0
276285,chair,mean_with_cls,0.007827345,-0.048939362,0
472678,chair,cls,-0.0077718925,-0.021148024,0
472678,chair,mean_no_cls,0.007793764,-0.046483245,0
472678,chair,mean_with_cls,0.007781714,-0.046469986,0
374982,chair,cls,0.017328786,-0.0063336585,0
374982,chair,mean_no_cls,0.012018831,-0.046711817,0
374982,chair,mean_with_cls,0.012036819,-0.046688467,0
256916,chair,cls,0.018635081,0.0050403103,1
256916,chair,mean_no_cls,0.011310197,-0.044078123,0
256916,chair,mean_with_cls,0.011329824,-0.044027492,0
520659,chair,cls,-0.007531752,-0.029186167,0
520659,chair,mean_no_cls,0.0037838956,-0.04893542,0
520659,chair,mean_with_cls,0.003779674,-0.04893361,0
448076,chair,cls,0.01622391,-0.00038924254,0
448076,chair,mean_no_cls,0.00746027,-0.04129623,0
448076,chair,mean_with_cls,0.0074727763,-0.04123929,0
438774,chair,cls,0.012342973,0.0019981358,1
438774,chair,mean_no_cls,0.008267746,-0.04538488,0
438774,chair,mean_with_cls,0.008282116,-0.045335792,0
147415,chair,cls,-0.008130811,-0.0043283924,0
147415,chair,mean_no_cls,0.013358809,-0.035721466,0
147415,chair,mean_with_cls,0.013338923,-0.035698302,0
180101,chair,cls,0.0101684835,-0.010416165,0
180101,chair,mean_no_cls,0.009060424,-0.044472646,0
180101,chair,mean_with_cls,0.009066484,-0.04442785,0
257084,chair,cls,0.006462646,0.005212336,1
257084,chair,mean_no_cls,0.01038933,-0.04021837,0
257084,chair,mean_with_cls,0.0103845205,-0.04019036,0
468501,chair,cls,-0.009416429,-0.024968402,0
468501,chair,mean_no_cls,0.009391421,-0.03756225,0
468501,chair,mean_with_cls,0.009372538,-0.03757143,0
206579,chair,cls,0.015238957,-0.009119338,0
206579,chair,mean_no_cls,0.011057601,-0.041611154,0
206579,chair,mean_with_cls,0.011084099,-0.04156765,0
99810,chair,cls,0.02077049,-0.01390722,0
99810,chair,mean_no_cls,0.011882058,-0.042930756,0
99810,chair,mean_with_cls,0.011900601,-0.042877074,0
11813,chair,cls,-0.005037437,-0.0111407535,0
11813,chair,mean_no_cls,0.01396491,-0.03883251,0
11813,chair,mean_with_cls,0.013947753,-0.03879205,0
78420,chair,cls,-0.015131968,-0.022838932,0
78420,chair,mean_no_cls,0.006519575,-0.04759499,0
78420,chair,mean_with_cls,0.0064957957,-0.047580346,0
513688,chair,cls,-0.023127712,-0.035044026,0
513688,chair,mean_no_cls,0.010583145,-0.046473924,0
513688,chair,mean_with_cls,0.010537254,-0.046491086,0
255536,chair,cls,-0.03065603,-0.04984785,0
255536,chair,mean_no_cls,0.011712184,-0.04220213,0
255536,chair,mean_with_cls,0.011653258,-0.0422104,0
471991,chair,cls,-0.0038795061,-0.0372103,0
471991,chair,mean_no_cls,0.002384266,-0.05132816,0
471991,chair,mean_with_cls,0.0023785338,-0.05131327,0
37777,chair,cls,0.00978525,0.005658873,1
37777,chair,mean_no_cls,0.009878526,-0.042827353,0
37777,chair,mean_with_cls,0.009893237,-0.04276982,0
556000,chair,cls,-0.0019363454,-0.011376568,0
556000,chair,mean_no_cls,0.0089318855,-0.04195064,0
556000,chair,mean_with_cls,0.008925917,-0.0419223,0
417608,chair,cls,-0.00500922,-0.019271174,0
417608,chair,mean_no_cls,0.010453019,-0.04540762,0
417608,chair,mean_with_cls,0.010441911,-0.045393787,0
321214,chair,cls,0.004764193,-0.0149471555,0
321214,chair,mean_no_cls,0.011932092,-0.040780313,0
321214,chair,mean_with_cls,0.011930564,-0.040763132,0
480122,chair,cls,0.0009548953,-0.0013051927,0
480122,chair,mean_no_cls,0.0052585597,-0.04958179,0
480122,chair,mean_with_cls,0.0052622603,-0.049548086,0
21465,chair,cls,-0.006393325,-0.0193228,0
21465,chair,mean_no_cls,0.008212559,-0.045176536,0
21465,chair,mean_with_cls,0.008196557,-0.045147076,0
415238,chair,cls,-0.015304527,-0.011417151,0
415238,chair,mean_no_cls,0.008703438,-0.0373082,0
415238,chair,mean_with_cls,0.008687806,-0.037284266,0
366884,chair,cls,0.0029765805,-0.009280552,0
366884,chair,mean_no_cls,0.009501301,-0.03911004,0
366884,chair,mean_with_cls,0.009497169,-0.039067198,0
218091,chair,cls,0.0074291024,-0.02537729,0
218091,chair,mean_no_cls,0.0043554767,-0.052469727,0
218091,chair,mean_with_cls,0.004364552,-0.05245962,0
226147,chair,cls,0.0051546646,-0.004808112,0
226147,chair,mean_no_cls,0.010684788,-0.045689106,0
226147,chair,mean_with_cls,0.010681709,-0.045651615,0
433103,chair,cls,-0.015794786,-0.023931284,0
433103,chair,mean_no_cls,0.013401594,-0.04521896,0
433103,chair,mean_with_cls,0.013370457,-0.045206025,0
128148,chair,cls,0.0036733681,-0.006192046,0
128148,chair,mean_no_cls,0.006219949,-0.045391563,0
128148,chair,mean_with_cls,0.006230279,-0.04535295,0
537672,chair,cls,0.0002631211,-0.009025915,0
537672,chair,mean_no_cls,0.009518618,-0.04167118,0
537672,chair,mean_with_cls,0.009511279,-0.041628413,0
338219,chair,cls,0.019603968,-0.0062658805,0
338219,chair,mean_no_cls,0.009112802,-0.040391747,0
338219,chair,mean_with_cls,0.009127087,-0.04033187,0
25096,chair,cls,-0.003975473,-0.01482835,0
25096,chair,mean_no_cls,0.0111761335,-0.038809396,0
25096,chair,mean_with_cls,0.011162622,-0.038781382,0
172595,chair,cls,-0.019163184,-0.026462063,0
172595,chair,mean_no_cls,0.0054781754,-0.04796473,0
172595,chair,mean_with_cls,0.0054414794,-0.047949515,0
471893,chair,cls,0.014921397,0.008663163,1
471893,chair,mean_no_cls,0.006851491,-0.04522757,0
471893,chair,mean_with_cls,0.0068707066,-0.04517958,0
296231,chair,cls,-0.0045568114,-0.0059660175,0
296231,chair,mean_no_cls,0.013340458,-0.0359388,0
296231,chair,mean_with_cls,0.013318552,-0.03591411,0
39484,chair,cls,0.0153497225,-0.0009377366,0
39484,chair,mean_no_cls,0.009797516,-0.037601106,0
39484,chair,mean_with_cls,0.009812791,-0.037570577,0
189213,chair,cls,-0.005126263,-0.011111393,0
189213,chair,mean_no_cls,0.01436587,-0.040238842,0
189213,chair,mean_with_cls,0.014339067,-0.040215544,0
368900,chair,cls,-0.0070639085,-0.0077632233,0
368900,chair,mean_no_cls,0.013036893,-0.03783995,0
368900,chair,mean_with_cls,0.013010392,-0.03781248,0
425361,chair,cls,-0.004289869,-0.01877159,0
425361,chair,mean_no_cls,0.00852602,-0.04386645,0
425361,chair,mean_with_cls,0.008510454,-0.04384929,0
290163,chair,cls,0.00981546,-0.020920673,0
290163,chair,mean_no_cls,0.008140791,-0.049573906,0
290163,chair,mean_with_cls,0.008146403,-0.049552105,0
564336,chair,cls,-0.018984493,-0.039406046,0
564336,chair,mean_no_cls,0.004578348,-0.0451849,0
564336,chair,mean_with_cls,0.004541867,-0.045163117,0
69224,chair,cls,0.0024538604,-0.016407218,0
69224,chair,mean_no_cls,0.010649744,-0.042253938,0
69224,chair,mean_with_cls,0.010641271,-0.042219833,0
298396,chair,cls,0.0006223237,-0.010078585,0
298396,chair,mean_no_cls,0.005978782,-0.04469398,0
298396,chair,mean_with_cls,0.0059743933,-0.04467967,0
274687,chair,cls,0.013778911,0.00986198,1
274687,chair,mean_no_cls,0.014090898,-0.044367943,0
274687,chair,mean_with_cls,0.014096238,-0.044329792,0
76547,chair,cls,0.020264862,0.016891986,1
76547,chair,mean_no_cls,0.0074036526,-0.048372485,0
76547,chair,mean_with_cls,0.0074272794,-0.04831041,0
153011,chair,cls,-0.0059264246,-0.023381297,0
153011,chair,mean_no_cls,0.0053498177,-0.04737464,0
153011,chair,mean_with_cls,0.0053461185,-0.04733111,0
138550,chair,cls,-0.0039174818,-0.02768797,0
138550,chair,mean_no_cls,0.007136382,-0.046266843,0
138550,chair,mean_with_cls,0.007122029,-0.046252277,0
20553,chair,cls,-0.015903633,-0.04065404,0
20553,chair,mean_no_cls,0.012515939,-0.035066195,0
20553,chair,mean_with_cls,0.012488991,-0.035048746,0
296222,chair,cls,-0.0066708294,-0.017559763,0
296222,chair,mean_no_cls,0.01180207,-0.042103242,0
296222,chair,mean_with_cls,0.011789034,-0.042063545,0
573094,chair,cls,-0.00048797112,-0.010982683,0
573094,chair,mean_no_cls,0.008514227,-0.04472874,0
573094,chair,mean_with_cls,0.008500319,-0.044724,0
530466,chair,cls,0.007680675,0.0037185745,1
530466,chair,mean_no_cls,0.008153154,-0.046633095,0
530466,chair,mean_with_cls,0.008163561,-0.046595085,0
507081,chair,cls,0.00046274695,-0.0011001405,0
507081,chair,mean_no_cls,0.013059187,-0.036673605,0
507081,chair,mean_with_cls,0.013051335,-0.036653463,0
554002,chair,cls,0.0042343857,-0.012201459,0
554002,chair,mean_no_cls,0.011088509,-0.038951695,0
554002,chair,mean_with_cls,0.011092953,-0.038943894,0
578871,chair,cls,-0.018689103,-0.03945838,0
578871,chair,mean_no_cls,0.012365948,-0.03594736,0
578871,chair,mean_with_cls,0.012339529,-0.035970334,0
216497,chair,cls,0.015891219,-0.0075315554,0
216497,chair,mean_no_cls,0.0065538213,-0.044951234,0
216497,chair,mean_with_cls,0.006567083,-0.044915,0
228144,chair,cls,-0.015565048,-0.036347844,0
228144,chair,mean_no_cls,0.0073638973,-0.044106632,0
228144,chair,mean_with_cls,0.0073297974,-0.044101767,0
517832,chair,cls,-0.0084160315,-0.028090071,0
517832,chair,mean_no_cls,0.010157411,-0.034183647,0
517832,chair,mean_with_cls,0.010138181,-0.034200743,0
491497,chair,cls,-0.0057980674,-0.014654968,0
491497,chair,mean_no_cls,0.008020536,-0.045190103,0
491497,chair,mean_with_cls,0.008011936,-0.04515337,0
89045,chair,cls,0.0024458729,-0.015926978,0
89045,chair,mean_no_cls,0.0052657975,-0.046579603,0
89045,chair,mean_with_cls,0.0052592186,-0.04654751,0
140076,chair,cls,-0.005762331,-0.01960417,0
140076,chair,mean_no_cls,0.0060858773,-0.047786105,0
140076,chair,mean_with_cls,0.0060710246,-0.04774565,0
435081,chair,cls,-0.017423218,-0.0144302845,0
435081,chair,mean_no_cls,0.0068192855,-0.047993436,0
435081,chair,mean_with_cls,0.006791533,-0.047988884,0
462904,chair,cls,0.009895097,-0.015873048,0
462904,chair,mean_no_cls,0.007988028,-0.044737898,0
462904,chair,mean_with_cls,0.007990957,-0.044725966,0
150224,chair,cls,0.0035380311,-0.017512498,0
150224,chair,mean_no_cls,0.0063327313,-0.037058912,0
150224,chair,mean_with_cls,0.006332497,-0.037054855,0
632,chair,cls,-0.00024207681,-0.013668776,0
632,chair,mean_no_cls,0.010566773,-0.04033318,0
632,chair,mean_with_cls,0.010563137,-0.040301874,0
40083,chair,cls,-0.015690282,-0.029624645,0
40083,chair,mean_no_cls,0.010556158,-0.046120364,0
40083,chair,mean_with_cls,0.010518157,-0.046100207,0
81061,chair,cls,-0.0069567934,-0.02331572,0
81061,chair,mean_no_cls,0.013218426,-0.033729155,0
81061,chair,mean_with_cls,0.013205958,-0.033703055,0
322895,chair,cls,0.0061118123,-0.013187753,0
322895,chair,mean_no_cls,0.006345426,-0.044292282,0
322895,chair,mean_with_cls,0.0063485,-0.044288076,0
117492,chair,cls,0.01521535,-0.012939125,0
117492,chair,mean_no_cls,0.010676762,-0.045023456,0
117492,chair,mean_with_cls,0.010700525,-0.04499223,0
83172,chair,cls,0.016847746,0.009646403,1
83172,chair,mean_no_cls,0.009700112,-0.031731475,0
83172,chair,mean_with_cls,0.009710435,-0.031704832,0
434479,chair,cls,0.009278489,-0.0077423807,0
434479,chair,mean_no_cls,0.010269444,-0.040183898,0
434479,chair,mean_with_cls,0.010276743,-0.040152974,0
18193,chair,cls,0.0049329232,0.0012830738,1
18193,chair,mean_no_cls,0.013842525,-0.031678423,0
18193,chair,mean_with_cls,0.013836607,-0.031646945,0
35682,chair,cls,0.0042170756,-0.0014566174,0
35682,chair,mean_no_cls,0.013363565,-0.04109937,0
35682,chair,mean_with_cls,0.013355896,-0.041095316,0
77396,chair,cls,0.00662034,0.0014614565,1
77396,chair,mean_no_cls,0.009152028,-0.038081173,0
77396,chair,mean_with_cls,0.009158313,-0.038030732,0
288584,chair,cls,0.00091995485,-0.01316892,0
288584,chair,mean_no_cls,0.008125466,-0.045285556,0
288584,chair,mean_with_cls,0.0081231445,-0.04525826,0
484404,chair,cls,0.0053685666,-0.0148848705,0
484404,chair,mean_no_cls,0.008591062,-0.04704558,0
484404,chair,mean_with_cls,0.008592941,-0.04702586,0
289741,chair,cls,-0.005224726,-0.020760559,0
289741,chair,mean_no_cls,0.008977382,-0.043574728,0
289741,chair,mean_with_cls,0.008966424,-0.043578453,0
188465,chair,cls,-0.001713641,-0.029909868,0
188465,chair,mean_no_cls,0.00601528,-0.040461823,0
188465,chair,mean_with_cls,0.006005359,-0.040443152,0
351810,chair,cls,-0.021575283,-0.029225383,0
351810,chair,mean_no_cls,0.00960048,-0.04482088,0
351810,chair,mean_with_cls,0.009561987,-0.04481285,0
24567,chair,cls,0.023833396,0.0029975642,1
24567,chair,mean_no_cls,0.009249835,-0.04115753,0
24567,chair,mean_with_cls,0.009275319,-0.041095503,0
482319,chair,cls,-0.00044664228,-0.014468264,0
482319,chair,mean_no_cls,0.009068975,-0.04298932,0
482319,chair,mean_with_cls,0.009065114,-0.042950895,0
27620,chair,cls,-0.025234228,-0.03612813,0
27620,chair,mean_no_cls,0.009515237,-0.042808395,0
27620,chair,mean_with_cls,0.009464597,-0.04280135,0
347254,chair,cls,0.011738641,-0.015716966,0
347254,chair,mean_no_cls,0.011667663,-0.04341285,0
347254,chair,mean_with_cls,0.01167128,-0.043407124,0
179898,chair,cls,0.012505665,-0.02062058,0
179898,chair,mean_no_cls,0.011438573,-0.045528546,0
179898,chair,mean_with_cls,0.011453958,-0.045517214,0
174231,chair,cls,-0.021461375,-0.033675108,0
174231,chair,mean_no_cls,0.009286376,-0.0447942,0
174231,chair,mean_with_cls,0.009265489,-0.044799887,0
453722,chair,cls,0.009982858,-0.0037178863,0
453722,chair,mean_no_cls,0.008791294,-0.045885623,0
453722,chair,mean_with_cls,0.008796617,-0.0458491,0
479126,chair,cls,-0.015921796,-0.023074975,0
479126,chair,mean_no_cls,0.0119553525,-0.036907263,0
479126,chair,mean_with_cls,0.011926549,-0.03688713,0
160012,chair,cls,-0.0038020038,-0.000509324,0
160012,chair,mean_no_cls,0.011047442,-0.042441633,0
